Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,RT,WithinGameTrial,PoL,Adult,Age,AgeGroup,AlignedTrial
23,207,11,2,5,7,3,6,8,1,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,0.59411,7,1.0,False,15.12,Adolescent,6.0
23,208,11,3,6,9,2,5,8,1,4,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.44014,8,1.0,False,15.12,Adolescent,7.0
23,209,11,3,5,8,2,4,7,1,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.60779,9,1.0,False,15.12,Adolescent,8.0
23,210,11,1,6,8,2,5,9,3,4,7,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,0.56609,10,1.0,False,15.12,Adolescent,9.0
23,211,11,3,6,8,2,4,9,1,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,0.4922,11,1.0,False,15.12,Adolescent,10.0
23,212,11,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,0.74751,12,1.0,False,15.12,Adolescent,11.0
23,213,11,3,5,9,1,4,8,2,6,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.52166,13,1.0,False,15.12,Adolescent,12.0
23,214,11,1,6,9,3,4,8,2,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,0.64083,14,1.0,False,15.12,Adolescent,13.0
23,215,11,2,4,7,1,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,0.68679,15,1.0,False,15.12,Adolescent,14.0
23,216,11,2,4,9,3,5,8,1,6,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.39853,16,1.0,False,15.12,Adolescent,15.0
23,217,11,3,5,7,1,4,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,0.61215,17,1.0,False,15.12,Adolescent,16.0
23,218,11,3,6,8,2,5,7,1,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,0.6594,18,1.0,False,15.12,Adolescent,17.0
23,219,11,2,5,7,1,4,8,3,6,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.51437,19,1.0,False,15.12,Adolescent,18.0
23,220,11,3,6,7,2,4,8,1,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.56036,20,1.0,False,15.12,Adolescent,19.0
23,221,12,1,4,7,2,6,9,3,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.79851,1,3.0,False,15.12,Adolescent,-2.0
23,222,12,3,4,9,2,6,7,1,5,8,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,0.79758,2,3.0,False,15.12,Adolescent,-1.0
23,223,12,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.50765,3,3.0,False,15.12,Adolescent,0.0
23,224,12,3,5,7,1,6,9,2,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.38709,4,3.0,False,15.12,Adolescent,1.0
23,225,12,1,4,9,3,6,8,2,5,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.37765,5,3.0,False,15.12,Adolescent,2.0
23,226,12,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,0.67205,6,3.0,False,15.12,Adolescent,3.0
23,227,12,3,5,8,2,6,7,1,4,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.40666,7,3.0,False,15.12,Adolescent,4.0
23,228,12,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.50147,8,3.0,False,15.12,Adolescent,5.0
23,229,12,3,5,7,2,6,9,1,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.57205,9,3.0,False,15.12,Adolescent,6.0
23,230,12,3,5,8,2,4,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,True,0.75411,10,3.0,False,15.12,Adolescent,7.0
23,231,12,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,1.0414,11,3.0,False,15.12,Adolescent,8.0
23,232,12,2,6,7,3,5,8,1,4,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.93644,12,3.0,False,15.12,Adolescent,9.0
23,233,12,3,4,8,2,5,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.69399,13,3.0,False,15.12,Adolescent,10.0
23,234,12,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.77364,14,3.0,False,15.12,Adolescent,11.0
23,235,12,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.89173,15,3.0,False,15.12,Adolescent,12.0
23,236,12,1,4,8,3,6,7,2,5,9,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,0.69794,16,3.0,False,15.12,Adolescent,13.0
23,237,12,3,4,9,1,6,7,2,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.59274,17,3.0,False,15.12,Adolescent,14.0
23,238,12,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.76695,18,3.0,False,15.12,Adolescent,15.0
23,239,12,2,5,9,1,6,8,3,4,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.69412,19,3.0,False,15.12,Adolescent,16.0
23,240,12,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,0.69328,20,3.0,False,15.12,Adolescent,17.0
23,241,13,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,1.0561,1,14.0,False,15.12,Adolescent,-13.0
23,242,13,3,6,9,1,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,6,,,0.0,True,0.70261,2,14.0,False,15.12,Adolescent,-12.0
23,243,13,3,4,9,2,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.45309,3,14.0,False,15.12,Adolescent,-11.0
23,244,13,3,5,8,1,4,7,2,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,0.57205,4,14.0,False,15.12,Adolescent,-10.0
23,245,13,3,4,8,2,5,7,1,6,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.38653,5,14.0,False,15.12,Adolescent,-9.0
23,246,13,1,6,7,2,5,9,3,4,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,0.63233,6,14.0,False,15.12,Adolescent,-8.0
23,247,13,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.49554,7,14.0,False,15.12,Adolescent,-7.0
23,248,13,3,5,9,2,4,7,1,6,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.39035,8,14.0,False,15.12,Adolescent,-6.0
23,249,13,3,4,7,1,5,9,2,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.68464,9,14.0,False,15.12,Adolescent,-5.0
23,250,13,1,5,8,3,4,7,2,6,9,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,0.6679,10,14.0,False,15.12,Adolescent,-4.0
23,251,13,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,0.98662,11,14.0,False,15.12,Adolescent,-3.0
23,252,13,2,5,9,3,6,7,1,4,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,1.0572,12,14.0,False,15.12,Adolescent,-2.0
23,253,13,2,4,9,3,5,7,1,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.59919,13,14.0,False,15.12,Adolescent,-1.0
23,254,13,3,6,8,1,5,7,2,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.53427,14,14.0,False,15.12,Adolescent,0.0
23,255,13,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.54043,15,14.0,False,15.12,Adolescent,1.0
23,256,13,1,6,7,3,5,9,2,4,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.63456,16,14.0,False,15.12,Adolescent,2.0
23,257,13,2,4,9,3,5,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.65861,17,14.0,False,15.12,Adolescent,3.0
23,258,13,3,6,7,1,4,9,2,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.81594,18,14.0,False,15.12,Adolescent,4.0
23,259,13,1,5,8,2,6,9,3,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.94302,19,14.0,False,15.12,Adolescent,5.0
23,260,13,2,6,8,1,5,9,3,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,0.66942,20,14.0,False,15.12,Adolescent,6.0
23,261,14,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,1.2137,1,6.0,False,15.12,Adolescent,-5.0
23,262,14,1,4,9,2,5,7,3,6,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,0.98935,2,6.0,False,15.12,Adolescent,-4.0
23,263,14,1,5,8,2,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.98804,3,6.0,False,15.12,Adolescent,-3.0
23,264,14,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,1.1548,4,6.0,False,15.12,Adolescent,-2.0
23,265,14,2,6,9,3,5,7,1,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,0.8897,5,6.0,False,15.12,Adolescent,-1.0
23,266,14,2,4,9,1,5,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.55948,6,6.0,False,15.12,Adolescent,0.0
23,267,14,2,6,9,1,5,8,3,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.68612,7,6.0,False,15.12,Adolescent,1.0
23,268,14,2,6,7,3,5,9,1,4,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,0.50103,8,6.0,False,15.12,Adolescent,2.0
23,269,14,2,6,8,3,4,7,1,5,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,0.652,9,6.0,False,15.12,Adolescent,3.0
23,270,14,1,5,9,3,4,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.62636,10,6.0,False,15.12,Adolescent,4.0
23,271,14,1,4,7,2,6,9,3,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.73675,11,6.0,False,15.12,Adolescent,5.0
23,272,14,1,6,9,2,5,8,3,4,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.74411,12,6.0,False,15.12,Adolescent,6.0
23,273,14,2,4,8,1,6,9,3,5,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.51059,13,6.0,False,15.12,Adolescent,7.0
23,274,14,2,4,9,3,6,7,1,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,0.61349,14,6.0,False,15.12,Adolescent,8.0
23,275,14,1,6,8,3,4,7,2,5,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,1.0032,15,6.0,False,15.12,Adolescent,9.0
23,276,14,3,6,9,1,4,8,2,5,7,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.76955,16,6.0,False,15.12,Adolescent,10.0
23,277,14,2,5,7,1,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,0.55291,17,6.0,False,15.12,Adolescent,11.0
23,278,14,3,6,8,2,4,9,1,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,0.5356,18,6.0,False,15.12,Adolescent,12.0
23,279,14,1,6,9,3,4,7,2,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,True,0.69362,19,6.0,False,15.12,Adolescent,13.0
23,280,14,3,6,8,1,4,9,2,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,0.62155,20,6.0,False,15.12,Adolescent,14.0
23,301,16,1,6,7,3,5,8,2,4,9,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,1.0493,1,8.0,False,15.12,Adolescent,-7.0
23,302,16,3,4,8,2,6,7,1,5,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,5,,,0.0,True,0.60841,2,8.0,False,15.12,Adolescent,-6.0
23,303,16,3,4,9,1,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,5,,,0.0,True,0.4629,3,8.0,False,15.12,Adolescent,-5.0
23,304,16,2,4,7,3,6,8,1,5,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,5,,,0.0,True,0.42098,4,8.0,False,15.12,Adolescent,-4.0
23,305,16,3,5,9,2,6,8,1,4,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,,,0.0,True,0.41959,5,8.0,False,15.12,Adolescent,-3.0
23,306,16,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,,,0.0,True,0.51437,6,8.0,False,15.12,Adolescent,-2.0
23,307,16,1,6,8,3,5,9,2,4,7,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,,,0.0,True,0.74585,7,8.0,False,15.12,Adolescent,-1.0
23,308,16,1,5,9,3,4,7,2,6,8,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.65619,8,8.0,False,15.12,Adolescent,0.0
23,309,16,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.79807,9,8.0,False,15.12,Adolescent,1.0
23,310,16,3,6,7,1,5,8,2,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.5169,10,8.0,False,15.12,Adolescent,2.0
23,311,16,2,6,7,1,4,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,1.011,11,8.0,False,15.12,Adolescent,3.0
23,312,16,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.58671,12,8.0,False,15.12,Adolescent,4.0
23,313,16,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.57732,13,8.0,False,15.12,Adolescent,5.0
23,314,16,2,5,7,1,6,8,3,4,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.68774,14,8.0,False,15.12,Adolescent,6.0
23,315,16,2,6,8,1,5,9,3,4,7,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.89466,15,8.0,False,15.12,Adolescent,7.0
23,316,16,3,5,8,1,6,9,2,4,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.61322,16,8.0,False,15.12,Adolescent,8.0
23,317,16,2,6,7,3,5,8,1,4,9,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.49161,17,8.0,False,15.12,Adolescent,9.0
23,318,16,2,6,9,3,5,7,1,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,5,,,1.0,True,0.45814,18,8.0,False,15.12,Adolescent,10.0
23,319,16,2,4,8,3,6,7,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.86488,19,8.0,False,15.12,Adolescent,11.0
23,320,16,1,4,9,3,6,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,5,,,1.0,True,0.82392,20,8.0,False,15.12,Adolescent,12.0
23,321,17,3,5,8,1,4,7,2,6,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.84458,1,8.0,False,15.12,Adolescent,-7.0
23,322,17,2,6,7,3,4,8,1,5,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,4,,,0.0,True,0.65992,2,8.0,False,15.12,Adolescent,-6.0
23,323,17,2,6,9,3,4,7,1,5,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.67411,3,8.0,False,15.12,Adolescent,-5.0
23,324,17,2,4,8,1,6,7,3,5,9,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,4,,,0.0,True,0.48079,4,8.0,False,15.12,Adolescent,-4.0
23,325,17,3,4,9,2,5,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,0.70364,5,8.0,False,15.12,Adolescent,-3.0
23,326,17,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,0.5585,6,8.0,False,15.12,Adolescent,-2.0
23,327,17,1,4,9,3,6,7,2,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,0.42064,7,8.0,False,15.12,Adolescent,-1.0
23,328,17,2,6,9,3,5,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.94773,8,8.0,False,15.12,Adolescent,0.0
23,329,17,1,5,9,2,6,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.49048,9,8.0,False,15.12,Adolescent,1.0
23,330,17,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.69732,10,8.0,False,15.12,Adolescent,2.0
23,331,17,2,5,7,1,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.43085,11,8.0,False,15.12,Adolescent,3.0
23,332,17,1,4,7,2,6,8,3,5,9,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.69478,12,8.0,False,15.12,Adolescent,4.0
23,333,17,1,4,9,3,6,8,2,5,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.70078,13,8.0,False,15.12,Adolescent,5.0
23,334,17,1,5,8,2,4,9,3,6,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,1.2115,14,8.0,False,15.12,Adolescent,6.0
23,335,17,2,6,7,1,5,9,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,4,,,1.0,True,0.71413,15,8.0,False,15.12,Adolescent,7.0
23,336,17,2,6,8,1,4,9,3,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.53679,16,8.0,False,15.12,Adolescent,8.0
23,337,17,2,6,9,3,5,8,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,1.0713,17,8.0,False,15.12,Adolescent,9.0
23,338,17,2,4,7,3,5,8,1,6,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,1.0787,18,8.0,False,15.12,Adolescent,10.0
23,339,17,2,5,9,3,6,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.68447,19,8.0,False,15.12,Adolescent,11.0
23,340,17,3,6,7,2,5,8,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.74728,20,8.0,False,15.12,Adolescent,12.0
23,341,18,1,6,7,3,4,9,2,5,8,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,5,,,0.0,True,0.83339,1,3.0,False,15.12,Adolescent,-2.0
23,342,18,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,2,5,,,0.0,True,0.56818,2,3.0,False,15.12,Adolescent,-1.0
23,343,18,1,4,9,2,5,7,3,6,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,1.0302,3,3.0,False,15.12,Adolescent,0.0
23,344,18,3,4,8,2,5,7,1,6,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,1.3652,4,3.0,False,15.12,Adolescent,1.0
23,345,18,3,4,8,2,5,9,1,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.38808,5,3.0,False,15.12,Adolescent,2.0
23,346,18,1,6,8,2,4,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.53879,6,3.0,False,15.12,Adolescent,3.0
23,347,18,1,4,7,2,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.53783,7,3.0,False,15.12,Adolescent,4.0
23,348,18,3,5,7,2,6,8,1,4,9,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.84032,8,3.0,False,15.12,Adolescent,5.0
23,349,18,2,6,8,1,5,9,3,4,7,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.47879,9,3.0,False,15.12,Adolescent,6.0
23,350,18,3,4,8,1,5,7,2,6,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.54834,10,3.0,False,15.12,Adolescent,7.0
23,351,18,3,5,8,2,4,9,1,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,5,,,1.0,True,0.48371,11,3.0,False,15.12,Adolescent,8.0
23,352,18,3,5,7,2,4,8,1,6,9,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.48236,12,3.0,False,15.12,Adolescent,9.0
23,353,18,2,4,9,3,5,8,1,6,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.6255,13,3.0,False,15.12,Adolescent,10.0
23,354,18,3,4,7,2,5,8,1,6,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.40812,14,3.0,False,15.12,Adolescent,11.0
