,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age
142,23,143,8,2,4,7,3,5,8,1,6,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.71793,3,False,15.12
143,23,144,8,3,6,8,1,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.66045,4,False,15.12
144,23,145,8,3,5,8,1,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,0.57952,5,False,15.12
145,23,146,8,1,4,8,2,5,9,3,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,0.57008,6,False,15.12
146,23,147,8,2,6,9,1,4,7,3,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.5926,7,False,15.12
147,23,148,8,2,6,8,1,4,7,3,5,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,3,7,,,1.0,True,,0.49486,8,False,15.12
148,23,149,8,2,5,7,3,4,9,1,6,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.7969,9,False,15.12
149,23,150,8,1,6,8,2,5,7,3,4,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.69991,10,False,15.12
150,23,151,8,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.74739,11,False,15.12
151,23,152,8,3,6,9,2,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.57721,12,False,15.12
152,23,153,8,2,5,8,1,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,7,,,0.0,True,,1.1447,13,False,15.12
153,23,154,8,3,6,7,2,5,8,1,4,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,7,,,0.0,True,,1.1593,14,False,15.12
154,23,155,8,2,4,9,1,6,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.46203,15,False,15.12
155,23,156,8,2,5,8,3,6,7,1,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.56348,16,False,15.12
156,23,157,8,2,4,9,1,6,8,3,5,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,1.0194,17,False,15.12
157,23,158,8,2,4,7,1,5,9,3,6,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,True,,0.98516,18,False,15.12
158,23,159,8,2,6,7,1,4,8,3,5,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.49678,19,False,15.12
159,23,160,8,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.79167,20,False,15.12
160,23,161,9,1,4,9,3,5,7,2,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.57781,1,False,15.12
161,23,162,9,2,5,7,3,6,9,1,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.59987,2,False,15.12
162,23,163,9,2,4,9,3,5,8,1,6,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,1.2236,3,False,15.12
163,23,164,9,1,4,7,2,5,8,3,6,9,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.77359,4,False,15.12
164,23,165,9,1,4,7,2,5,9,3,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.6602,5,False,15.12
165,23,166,9,1,5,8,3,4,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,1,2,,,1.0,True,,0.90713,6,False,15.12
166,23,167,9,1,6,7,2,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.56162,7,False,15.12
167,23,168,9,2,4,8,3,5,7,1,6,9,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.78508,8,False,15.12
168,23,169,9,2,5,9,3,6,8,1,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.51162,9,False,15.12
169,23,170,9,1,5,7,2,4,9,3,6,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.58942,10,False,15.12
170,23,171,9,1,5,9,2,6,7,3,4,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.86888,11,False,15.12
171,23,172,9,2,4,8,1,6,9,3,5,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.6754,12,False,15.12
172,23,173,9,2,6,7,1,4,8,3,5,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.76143,13,False,15.12
173,23,174,9,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,1,2,,,1.0,True,,0.49642,14,False,15.12
174,23,175,9,3,5,8,2,4,7,1,6,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.55899,15,False,15.12
175,23,176,9,3,6,8,1,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.7416,16,False,15.12
176,23,177,9,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.75627,17,False,15.12
177,23,178,9,3,6,7,2,4,8,1,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.52345,18,False,15.12
178,23,179,9,1,6,9,2,4,7,3,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.63362,19,False,15.12
179,23,180,9,3,5,7,1,4,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,,1.0324,20,False,15.12
180,23,181,10,3,4,8,1,5,9,2,6,7,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,1.7259,1,False,15.12
181,23,182,10,3,6,8,2,4,9,1,5,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.61323,2,False,15.12
182,23,183,10,2,5,7,1,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,True,,1.1157,3,False,15.12
183,23,184,10,3,6,7,2,5,8,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.75472,4,False,15.12
184,23,185,10,3,4,7,1,5,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.56148,5,False,15.12
185,23,186,10,3,4,8,1,5,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.65589,6,False,15.12
186,23,187,10,2,6,9,1,4,8,3,5,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.93439,7,False,15.12
187,23,188,10,1,6,8,2,5,9,3,4,7,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,2,,,0.0,True,,0.8445,8,False,15.12
188,23,189,10,2,5,8,3,6,7,1,4,9,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.68368,9,False,15.12
189,23,190,10,1,6,9,2,4,8,3,5,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,2,,,1.0,True,,0.49797,10,False,15.12
190,23,191,10,2,6,9,1,5,8,3,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.61715,11,False,15.12
191,23,192,10,1,4,9,2,6,7,3,5,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.64731,12,False,15.12
192,23,193,10,1,6,8,3,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.7025,13,False,15.12
193,23,194,10,2,4,7,3,6,8,1,5,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.70857,14,False,15.12
194,23,195,10,2,4,9,1,6,7,3,5,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.57977,15,False,15.12
195,23,196,10,1,4,9,2,5,8,3,6,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.81037,16,False,15.12
196,23,197,10,1,6,8,3,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.83288,17,False,15.12
197,23,198,10,2,4,8,3,6,9,1,5,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.71165,18,False,15.12
198,23,199,10,3,5,9,2,4,8,1,6,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.59025,19,False,15.12
199,23,200,10,3,6,9,1,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,2,,,1.0,True,,0.79617,20,False,15.12
200,23,201,11,2,6,9,1,5,8,3,4,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.91415,1,False,15.12
201,23,202,11,2,6,7,1,5,8,3,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.60821,2,False,15.12
202,23,203,11,2,5,8,3,4,7,1,6,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.75088,3,False,15.12
203,23,204,11,3,6,7,1,5,8,2,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.55861,4,False,15.12
204,23,205,11,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,1.005,5,False,15.12
205,23,206,11,2,4,8,1,5,9,3,6,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.68382,6,False,15.12
206,23,207,11,2,5,7,3,6,8,1,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.59411,7,False,15.12
207,23,208,11,3,6,9,2,5,8,1,4,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.44014,8,False,15.12
208,23,209,11,3,5,8,2,4,7,1,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.60779,9,False,15.12
209,23,210,11,1,6,8,2,5,9,3,4,7,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.56609,10,False,15.12
210,23,211,11,3,6,8,2,4,9,1,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.4922,11,False,15.12
211,23,212,11,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.74751,12,False,15.12
212,23,213,11,3,5,9,1,4,8,2,6,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.52166,13,False,15.12
213,23,214,11,1,6,9,3,4,8,2,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.64083,14,False,15.12
214,23,215,11,2,4,7,1,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.68679,15,False,15.12
215,23,216,11,2,4,9,3,5,8,1,6,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.39853,16,False,15.12
216,23,217,11,3,5,7,1,4,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.61215,17,False,15.12
217,23,218,11,3,6,8,2,5,7,1,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.6594,18,False,15.12
218,23,219,11,2,5,7,1,4,8,3,6,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.51437,19,False,15.12
219,23,220,11,3,6,7,2,4,8,1,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.56036,20,False,15.12
220,23,221,12,1,4,7,2,6,9,3,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.79851,1,False,15.12
221,23,222,12,3,4,9,2,6,7,1,5,8,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,0.79758,2,False,15.12
222,23,223,12,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.50765,3,False,15.12
223,23,224,12,3,5,7,1,6,9,2,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.38709,4,False,15.12
224,23,225,12,1,4,9,3,6,8,2,5,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.37765,5,False,15.12
225,23,226,12,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,,0.67205,6,False,15.12
226,23,227,12,3,5,8,2,6,7,1,4,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.40666,7,False,15.12
227,23,228,12,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.50147,8,False,15.12
228,23,229,12,3,5,7,2,6,9,1,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.57205,9,False,15.12
229,23,230,12,3,5,8,2,4,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,True,,0.75411,10,False,15.12
230,23,231,12,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,1.0414,11,False,15.12
231,23,232,12,2,6,7,3,5,8,1,4,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.93644,12,False,15.12
232,23,233,12,3,4,8,2,5,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.69399,13,False,15.12
233,23,234,12,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.77364,14,False,15.12
234,23,235,12,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.89173,15,False,15.12
235,23,236,12,1,4,8,3,6,7,2,5,9,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,,0.69794,16,False,15.12
236,23,237,12,3,4,9,1,6,7,2,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.59274,17,False,15.12
237,23,238,12,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.76695,18,False,15.12
238,23,239,12,2,5,9,1,6,8,3,4,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.69412,19,False,15.12
239,23,240,12,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,0.69328,20,False,15.12
240,23,241,13,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,1.0561,1,False,15.12
241,23,242,13,3,6,9,1,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,6,,,0.0,True,,0.70261,2,False,15.12
242,23,243,13,3,4,9,2,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.45309,3,False,15.12
243,23,244,13,3,5,8,1,4,7,2,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.57205,4,False,15.12
244,23,245,13,3,4,8,2,5,7,1,6,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.38653,5,False,15.12
245,23,246,13,1,6,7,2,5,9,3,4,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,0.63233,6,False,15.12
246,23,247,13,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.49554,7,False,15.12
247,23,248,13,3,5,9,2,4,7,1,6,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.39035,8,False,15.12
248,23,249,13,3,4,7,1,5,9,2,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.68464,9,False,15.12
249,23,250,13,1,5,8,3,4,7,2,6,9,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.6679,10,False,15.12
250,23,251,13,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,0.98662,11,False,15.12
251,23,252,13,2,5,9,3,6,7,1,4,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,1.0572,12,False,15.12
252,23,253,13,2,4,9,3,5,7,1,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.59919,13,False,15.12
253,23,254,13,3,6,8,1,5,7,2,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.53427,14,False,15.12
254,23,255,13,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.54043,15,False,15.12
255,23,256,13,1,6,7,3,5,9,2,4,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.63456,16,False,15.12
256,23,257,13,2,4,9,3,5,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.65861,17,False,15.12
257,23,258,13,3,6,7,1,4,9,2,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.81594,18,False,15.12
258,23,259,13,1,5,8,2,6,9,3,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.94302,19,False,15.12
259,23,260,13,2,6,8,1,5,9,3,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,0.66942,20,False,15.12
260,23,261,14,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,1.2137,1,False,15.12
261,23,262,14,1,4,9,2,5,7,3,6,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,0.98935,2,False,15.12
262,23,263,14,1,5,8,2,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.98804,3,False,15.12
263,23,264,14,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,1.1548,4,False,15.12
264,23,265,14,2,6,9,3,5,7,1,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.8897,5,False,15.12
265,23,266,14,2,4,9,1,5,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.55948,6,False,15.12
266,23,267,14,2,6,9,1,5,8,3,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.68612,7,False,15.12
267,23,268,14,2,6,7,3,5,9,1,4,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.50103,8,False,15.12
268,23,269,14,2,6,8,3,4,7,1,5,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,0.652,9,False,15.12
269,23,270,14,1,5,9,3,4,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.62636,10,False,15.12
270,23,271,14,1,4,7,2,6,9,3,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.73675,11,False,15.12
271,23,272,14,1,6,9,2,5,8,3,4,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.74411,12,False,15.12
272,23,273,14,2,4,8,1,6,9,3,5,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.51059,13,False,15.12
273,23,274,14,2,4,9,3,6,7,1,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,True,,0.61349,14,False,15.12
274,23,275,14,1,6,8,3,4,7,2,5,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,1.0032,15,False,15.12
275,23,276,14,3,6,9,1,4,8,2,5,7,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.76955,16,False,15.12
276,23,277,14,2,5,7,1,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.55291,17,False,15.12
277,23,278,14,3,6,8,2,4,9,1,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.5356,18,False,15.12
278,23,279,14,1,6,9,3,4,7,2,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,6,,,1.0,True,,0.69362,19,False,15.12
279,23,280,14,3,6,8,1,4,9,2,5,7,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,0.62155,20,False,15.12
280,23,281,15,3,4,8,2,5,7,1,6,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,True,,0.65274,1,False,15.12
281,23,282,15,3,6,8,2,5,9,1,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.62792,2,False,15.12
282,23,283,15,3,4,9,1,5,8,2,6,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,2,,,0.0,True,,0.89777,3,False,15.12
283,23,284,15,1,5,9,2,6,7,3,4,8,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.52924,4,False,15.12
284,23,285,15,1,6,7,3,5,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.51953,5,False,15.12
