Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT
23,188,10,1,6,8,2,5,9,3,4,7,1,1,6,8,2,3,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.8445
23,189,10,2,5,8,3,6,7,1,4,9,2,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.68368
23,190,10,1,6,9,2,4,8,3,5,7,2,2,4,8,1,3,5,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.49797
23,191,10,2,6,9,1,5,8,3,4,7,1,2,6,9,1,3,4,5,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.61715
23,192,10,1,4,9,2,6,7,3,5,8,1,1,4,9,2,3,5,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.64731
23,193,10,1,6,8,3,4,9,2,5,7,3,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.7025
23,194,10,2,4,7,3,6,8,1,5,9,1,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.70857
23,195,10,2,4,9,1,6,7,3,5,8,1,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.57977
23,196,10,1,4,9,2,5,8,3,6,7,2,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.81037
23,197,10,1,6,8,3,4,9,2,5,7,3,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.83288
23,198,10,2,4,8,3,6,9,1,5,7,1,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.71165
23,199,10,3,5,9,2,4,8,1,6,7,2,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.59025
23,200,10,3,6,9,1,4,8,2,5,7,3,2,5,7,1,3,4,6,8,9,0,1,2,NaN,NaN,1,NaN,NaN,0.79617
23,201,11,2,6,9,1,5,8,3,4,7,2,1,5,8,2,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.91415
23,202,11,2,6,7,1,5,8,3,4,9,2,1,5,8,2,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.60821
23,203,11,2,5,8,3,4,7,1,6,9,1,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.75088
23,204,11,3,6,7,1,5,8,2,4,9,2,1,5,8,2,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.55861
23,205,11,1,5,7,2,4,9,3,6,8,3,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.005
23,206,11,2,4,8,1,5,9,3,6,7,1,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.68382
23,207,11,2,5,7,3,6,8,1,4,9,2,3,6,8,1,2,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.59411
23,208,11,3,6,9,2,5,8,1,4,7,2,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.44014
23,209,11,3,5,8,2,4,7,1,6,9,1,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.60779
23,210,11,1,6,8,2,5,9,3,4,7,1,1,6,8,2,3,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.56609
23,211,11,3,6,8,2,4,9,1,5,7,1,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.4922
23,212,11,2,6,8,1,5,7,3,4,9,1,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.74751
23,213,11,3,5,9,1,4,8,2,6,7,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.52166
23,214,11,1,6,9,3,4,8,2,5,7,2,3,4,8,1,2,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.64083
23,215,11,2,4,7,1,5,9,3,6,8,3,3,6,8,1,2,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.68679
23,216,11,2,4,9,3,5,8,1,6,7,2,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.39853
23,217,11,3,5,7,1,4,9,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.61215
23,218,11,3,6,8,2,5,7,1,4,9,1,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.6594
23,219,11,2,5,7,1,4,8,3,6,9,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.51437
23,220,11,3,6,7,2,4,8,1,5,9,2,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.56036
23,221,12,1,4,7,2,6,9,3,5,8,2,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.79851
23,222,12,3,4,9,2,6,7,1,5,8,1,3,4,9,1,2,5,6,7,8,0,2,6,NaN,NaN,0,NaN,NaN,0.79758
23,223,12,2,4,9,1,6,7,3,5,8,2,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.50765
23,224,12,3,5,7,1,6,9,2,4,8,2,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.38709
23,225,12,1,4,9,3,6,8,2,5,7,2,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.37765
23,226,12,2,5,8,3,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.67205
23,227,12,3,5,8,2,6,7,1,4,9,2,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.40666
23,228,12,2,5,9,3,6,8,1,4,7,2,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.50147
23,229,12,3,5,7,2,6,9,1,4,8,2,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.57205
23,230,12,3,5,8,2,4,7,1,6,9,3,1,6,9,2,3,4,5,7,8,0,2,6,NaN,NaN,1,NaN,NaN,0.75411
23,231,12,2,6,8,3,5,9,1,4,7,1,2,6,8,1,3,4,5,7,9,0,2,6,NaN,NaN,1,NaN,NaN,1.0414
23,232,12,2,6,7,3,5,8,1,4,9,1,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.93644
23,233,12,3,4,8,2,5,7,1,6,9,3,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.69399
23,234,12,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.77364
23,235,12,2,6,7,1,4,9,3,5,8,1,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.89173
23,236,12,1,4,8,3,6,7,2,5,9,2,3,6,7,1,2,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.69794
23,237,12,3,4,9,1,6,7,2,5,8,2,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.59274
23,238,12,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.76695
23,239,12,2,5,9,1,6,8,3,4,7,2,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.69412
23,240,12,2,5,9,3,6,8,1,4,7,2,3,6,8,1,2,4,5,7,9,0,2,6,NaN,NaN,1,NaN,NaN,0.69328
23,241,13,3,6,7,1,5,9,2,4,8,3,2,4,8,1,3,5,6,7,9,0,2,6,NaN,NaN,0,NaN,NaN,1.0561
23,242,13,3,6,9,1,4,8,2,5,7,3,2,5,7,1,3,4,6,8,9,1,2,6,NaN,NaN,0,NaN,NaN,0.70261
23,243,13,3,4,9,2,6,8,1,5,7,3,1,5,7,2,3,4,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.45309
23,244,13,3,5,8,1,4,7,2,6,9,1,3,5,8,1,2,4,6,7,9,0,2,6,NaN,NaN,0,NaN,NaN,0.57205
23,245,13,3,4,8,2,5,7,1,6,9,2,2,5,7,1,3,4,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.38653
23,246,13,1,6,7,2,5,9,3,4,8,2,2,5,9,1,3,4,6,7,8,0,2,6,NaN,NaN,0,NaN,NaN,0.63233
23,247,13,2,4,9,1,6,7,3,5,8,2,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.49554
23,248,13,3,5,9,2,4,7,1,6,8,2,2,4,7,1,3,5,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.39035
23,249,13,3,4,7,1,5,9,2,6,8,1,3,4,7,1,2,5,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.68464
23,250,13,1,5,8,3,4,7,2,6,9,1,1,5,8,2,3,4,6,7,9,0,2,6,NaN,NaN,0,NaN,NaN,0.6679
23,251,13,1,5,7,2,6,8,3,4,9,3,3,4,9,1,2,5,6,7,8,0,2,6,NaN,NaN,0,NaN,NaN,0.98662
23,252,13,2,5,9,3,6,7,1,4,8,2,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,1.0572
23,253,13,2,4,9,3,5,7,1,6,8,2,3,5,7,1,2,4,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.59919
23,254,13,3,6,8,1,5,7,2,4,9,1,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.53427
23,255,13,3,5,8,2,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.54043
23,256,13,1,6,7,3,5,9,2,4,8,1,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.63456
23,257,13,2,4,9,3,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.65861
23,258,13,3,6,7,1,4,9,2,5,8,1,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.81594
23,259,13,1,5,8,2,6,9,3,4,7,2,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.94302
23,260,13,2,6,8,1,5,9,3,4,7,1,2,6,8,1,3,4,5,7,9,0,2,6,NaN,NaN,1,NaN,NaN,0.66942
23,261,14,3,6,9,2,5,7,1,4,8,2,2,5,7,1,3,4,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,1.2137
23,262,14,1,4,9,2,5,7,3,6,8,1,1,4,9,2,3,5,6,7,8,0,2,6,NaN,NaN,0,NaN,NaN,0.98935
23,263,14,1,5,8,2,4,7,3,6,9,3,3,6,9,1,2,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.98804
23,264,14,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,1.1548
23,265,14,2,6,9,3,5,7,1,4,8,2,3,5,7,1,2,4,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.8897
23,266,14,2,4,9,1,5,7,3,6,8,3,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.55948
23,267,14,2,6,9,1,5,8,3,4,7,1,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.68612
23,268,14,2,6,7,3,5,9,1,4,8,1,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.50103
23,269,14,2,6,8,3,4,7,1,5,9,1,2,6,8,1,3,4,5,7,9,0,2,6,NaN,NaN,1,NaN,NaN,0.652
23,270,14,1,5,9,3,4,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.62636
23,271,14,1,4,7,2,6,9,3,5,8,2,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.73675
23,272,14,1,6,9,2,5,8,3,4,7,1,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.74411
23,273,14,2,4,8,1,6,9,3,5,7,2,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.51059
23,274,14,2,4,9,3,6,7,1,5,8,2,3,6,7,1,2,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.61349
23,275,14,1,6,8,3,4,7,2,5,9,1,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,1.0032
23,276,14,3,6,9,1,4,8,2,5,7,1,3,6,9,1,2,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.76955
23,277,14,2,5,7,1,4,8,3,6,9,3,3,6,9,1,2,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.55291
23,278,14,3,6,8,2,4,9,1,5,7,1,3,6,8,1,2,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.5356
23,279,14,1,6,9,3,4,7,2,5,8,1,1,6,9,2,3,4,5,7,8,0,2,6,NaN,NaN,1,NaN,NaN,0.69362
23,280,14,3,6,8,1,4,9,2,5,7,1,3,6,8,1,2,4,5,7,9,0,2,6,NaN,NaN,1,NaN,NaN,0.62155
23,281,15,3,4,8,2,5,7,1,6,9,1,3,4,8,1,2,5,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.65274
23,282,15,3,6,8,2,5,9,1,4,7,2,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.62792
23,283,15,3,4,9,1,5,8,2,6,7,1,3,4,9,1,2,5,6,7,8,1,1,2,NaN,NaN,0,NaN,NaN,0.89777
23,284,15,1,5,9,2,6,7,3,4,8,1,1,5,9,2,3,4,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.52924
23,285,15,1,6,7,3,5,8,2,4,9,3,2,4,9,1,3,5,6,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.51953
23,286,15,3,5,7,1,4,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.67036
23,287,15,1,4,8,2,6,7,3,5,9,3,3,5,9,1,2,4,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.47738
23,288,15,2,5,7,1,6,9,3,4,8,2,1,6,9,2,3,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.4839
23,289,15,2,4,8,1,5,7,3,6,9,2,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.52952
23,290,15,2,6,7,1,5,9,3,4,8,3,3,4,8,1,2,5,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.57732
23,291,15,2,6,8,3,4,9,1,5,7,3,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.72725
23,292,15,1,5,9,2,6,8,3,4,7,1,1,5,9,2,3,4,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.61476
23,293,15,2,4,9,1,6,7,3,5,8,1,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.46862
23,294,15,1,5,9,2,4,7,3,6,8,1,1,5,9,2,3,4,6,7,8,1,1,2,NaN,NaN,0,NaN,NaN,0.40333
23,295,15,3,4,8,2,6,9,1,5,7,2,2,6,9,1,3,4,5,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.50551
23,296,15,2,6,9,1,5,7,3,4,8,1,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.48024
23,297,15,1,6,8,3,5,9,2,4,7,2,3,5,9,1,2,4,6,7,8,1,1,2,NaN,NaN,0,NaN,NaN,0.44788
23,298,15,1,5,8,2,4,7,3,6,9,3,3,6,9,1,2,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.58159
23,299,15,2,5,9,1,6,8,3,4,7,1,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.65305
23,300,15,3,4,7,2,5,8,1,6,9,3,1,6,9,2,3,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.64406
23,301,16,1,6,7,3,5,8,2,4,9,2,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,1.0493
23,302,16,3,4,8,2,6,7,1,5,9,1,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.60841
23,303,16,3,4,9,1,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,2,5,NaN,NaN,0,NaN,NaN,0.4629
23,304,16,2,4,7,3,6,8,1,5,9,2,3,6,8,1,2,4,5,7,9,1,2,5,NaN,NaN,0,NaN,NaN,0.42098
23,305,16,3,5,9,2,6,8,1,4,7,2,2,6,8,1,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.41959
23,306,16,2,6,8,1,5,7,3,4,9,1,2,6,8,1,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.51437
23,307,16,1,6,8,3,5,9,2,4,7,1,1,6,8,2,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.74585
23,308,16,1,5,9,3,4,7,2,6,8,1,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.65619
23,309,16,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.79807
23,310,16,3,6,7,1,5,8,2,4,9,2,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.5169
23,311,16,2,6,7,1,4,8,3,5,9,3,3,5,9,1,2,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,1.011
23,312,16,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.58671
23,313,16,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.57732
23,314,16,2,5,7,1,6,8,3,4,9,1,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.68774
23,315,16,2,6,8,1,5,9,3,4,7,2,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.89466
23,316,16,3,5,8,1,6,9,2,4,7,1,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.61322
23,317,16,2,6,7,3,5,8,1,4,9,2,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.49161
23,318,16,2,6,9,3,5,7,1,4,8,2,3,5,7,1,2,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.45814
23,319,16,2,4,8,3,6,7,1,5,9,3,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.86488
23,320,16,1,4,9,3,6,8,2,5,7,3,2,5,7,1,3,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.82392
23,321,17,3,5,8,1,4,7,2,6,9,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.84458
23,322,17,2,6,7,3,4,8,1,5,9,1,2,6,7,1,3,4,5,8,9,1,2,4,NaN,NaN,0,NaN,NaN,0.65992
23,323,17,2,6,9,3,4,7,1,5,8,2,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.67411
23,324,17,2,4,8,1,6,7,3,5,9,2,1,6,7,2,3,4,5,8,9,1,2,4,NaN,NaN,0,NaN,NaN,0.48079
23,325,17,3,4,9,2,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.70364
23,326,17,2,4,9,1,6,7,3,5,8,2,1,6,7,2,3,4,5,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.5585
23,327,17,1,4,9,3,6,7,2,5,8,2,3,6,7,1,2,4,5,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.42064
23,328,17,2,6,9,3,5,7,1,4,8,3,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.94773
23,329,17,1,5,9,2,6,8,3,4,7,3,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.49048
23,330,17,2,6,8,1,5,9,3,4,7,3,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.69732
23,331,17,2,5,7,1,6,8,3,4,9,3,3,4,9,1,2,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.43085
23,332,17,1,4,7,2,6,8,3,5,9,1,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.69478
23,333,17,1,4,9,3,6,8,2,5,7,1,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.70078
23,334,17,1,5,8,2,4,9,3,6,7,2,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,1.2115
23,335,17,2,6,7,1,5,9,3,4,8,3,3,4,8,1,2,5,6,7,9,0,2,4,NaN,NaN,1,NaN,NaN,0.71413
23,336,17,2,6,8,1,4,9,3,5,7,2,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.53679
23,337,17,2,6,9,3,5,8,1,4,7,3,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,1.0713
23,338,17,2,4,7,3,5,8,1,6,9,1,2,4,7,1,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,1.0787
23,339,17,2,5,9,3,6,7,1,4,8,3,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.68447
23,340,17,3,6,7,2,5,8,1,4,9,3,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.74728
23,341,18,1,6,7,3,4,9,2,5,8,2,3,4,9,1,2,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.83339
23,342,18,2,6,7,1,4,9,3,5,8,1,2,6,7,1,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.56818
23,343,18,1,4,9,2,5,7,3,6,8,2,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.0302
23,344,18,3,4,8,2,5,7,1,6,9,2,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.3652
23,345,18,3,4,8,2,5,9,1,6,7,2,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.38808
23,346,18,1,6,8,2,4,9,3,5,7,3,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.53879
23,347,18,1,4,7,2,6,8,3,5,9,3,3,5,9,1,2,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.53783
23,348,18,3,5,7,2,6,8,1,4,9,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.84032
23,349,18,2,6,8,1,5,9,3,4,7,2,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.47879
23,350,18,3,4,8,1,5,7,2,6,9,2,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.54834
23,351,18,3,5,8,2,4,9,1,6,7,1,3,5,8,1,2,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.48371
23,352,18,3,5,7,2,4,8,1,6,9,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.48236
23,353,18,2,4,9,3,5,8,1,6,7,2,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.6255
23,354,18,3,4,7,2,5,8,1,6,9,2,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.40812
23,355,18,2,5,8,3,4,9,1,6,7,1,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,1.3421
23,356,18,3,5,8,2,6,7,1,4,9,1,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.55762
23,357,18,3,5,9,1,4,8,2,6,7,1,3,5,9,1,2,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.56377
23,358,18,3,4,9,1,5,8,2,6,7,2,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.59486
23,359,18,1,5,7,2,6,9,3,4,8,1,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.59326
23,360,18,1,4,7,2,5,8,3,6,9,2,2,5,8,1,3,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.48727
23,361,19,3,5,7,1,4,9,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.92515
23,362,19,2,4,9,3,6,7,1,5,8,1,2,4,9,1,3,5,6,7,8,0,3,9,NaN,NaN,1,NaN,NaN,1.2432
23,363,19,1,5,9,2,4,8,3,6,7,1,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.53026
23,364,19,2,5,9,3,4,7,1,6,8,1,2,5,9,1,3,4,6,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.6894
23,365,19,3,5,9,1,4,7,2,6,8,1,3,5,9,1,2,4,6,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.55089
23,366,19,3,4,9,1,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.53384
23,367,19,3,4,7,1,5,9,2,6,8,2,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.78892
23,368,19,3,6,7,2,5,8,1,4,9,3,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,1.2832
23,369,19,2,4,9,3,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,1,3,9,NaN,NaN,0,NaN,NaN,0.51411
23,370,19,1,5,8,3,6,9,2,4,7,1,1,5,8,2,3,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.2335
23,371,19,3,6,9,1,5,8,2,4,7,2,1,5,8,2,3,4,6,7,9,1,3,9,NaN,NaN,0,NaN,NaN,0.51207
23,372,19,2,6,8,3,5,9,1,4,7,3,1,4,7,2,3,5,6,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.96552
23,373,19,2,6,8,3,4,7,1,5,9,3,1,5,9,2,3,4,6,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.60545
23,374,19,1,4,9,2,6,8,3,5,7,1,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,1.3803
23,375,19,2,6,8,3,5,7,1,4,9,3,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.5302
23,376,19,2,4,8,1,6,9,3,5,7,2,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.67306
