Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,RT,WithinGameTrial,PoL,Adult,Age,AgeGroup,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,Entropy
23,72,4,2,6,7,3,4,9,1,5,8,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.71058,12,5.0,False,15.12,Adolescent,2,0.2377777777777776,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.4911111111111112,0.0,0.0044444444444444,1.8000000000000005,0.0
23,73,4,1,5,7,3,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.82151,13,5.0,False,15.12,Adolescent,2,0.0,0.0,0.0,0.1702127659574467,0.0,0.0,0.0,0.0,0.8297872340425533,0.0,1.6919999999999995,0.41527245314241945
23,74,4,1,5,8,3,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.54779,14,5.0,False,15.12,Adolescent,2,0.0,0.1195652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.8070652173913042,0.0733695652173913,1.472,0.388616478744079
23,75,4,2,4,8,3,6,7,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.74686,15,5.0,False,15.12,Adolescent,2,0.1212121212121212,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0151515151515151,0.0,0.5279999999999999,0.4058530306586503
23,76,4,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.50423,16,5.0,False,15.12,Adolescent,2,0.0,0.0,0.0,0.0,0.0,0.6272040302267002,0.3702770780856423,0.0,0.0,0.0025188916876574,1.588,0.0
23,77,4,3,4,8,1,5,9,2,6,7,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.87175,17,5.0,False,15.12,Adolescent,2,0.0,0.0,0.1661538461538462,0.2523076923076922,0.0,0.0,0.0,0.5784615384615384,0.0,0.003076923076923,1.2999999999999998,0.0
23,78,4,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.2221,18,5.0,False,15.12,Adolescent,2,0.0,0.0,0.1658536585365852,0.0073170731707317,0.0,0.0,0.826829268292683,0.0,0.0,0.0,1.6399999999999997,0.0
23,79,4,3,6,7,1,5,9,2,4,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.58852,19,5.0,False,15.12,Adolescent,2,0.0,0.0661764705882353,0.0,0.534313725490196,0.0196078431372551,0.0,0.0,0.3137254901960783,0.0,0.0661764705882353,1.632,0.070174547512992
23,80,4,2,4,7,1,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.83539,20,5.0,False,15.12,Adolescent,2,0.3452685421994881,0.0,0.1713554987212276,0.0,0.0127877237851662,0.0025575447570332,0.0,0.0,0.0332480818414322,0.4347826086956525,1.5640000000000005,0.42889309741145487
23,81,5,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,8,0.0,0.0,0.0,True,1.2872,1,6.0,False,15.12,Adolescent,3,0.0,0.0,0.4159292035398231,0.0,0.0,0.0,0.5044247787610617,0.0,0.0265486725663716,0.0530973451327433,0.4520000000000002,0.4198105217756194
23,82,5,3,5,8,2,4,7,1,6,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,True,0.67802,2,6.0,False,15.12,Adolescent,3,0.0,0.142857142857143,0.0,0.2857142857142853,0.0,0.0,0.5633423180592994,0.0,0.0,0.0080862533692722,1.484,0.873104618858425
23,83,5,1,6,9,2,4,7,3,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,True,0.63642,3,6.0,False,15.12,Adolescent,3,0.0,0.1576354679802956,0.0,0.2586206896551724,0.0,0.0,0.4433497536945811,0.0,0.0,0.1403940886699508,1.624000000000001,0.9116979980706239
23,84,5,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.48221,4,6.0,False,15.12,Adolescent,3,0.1931464174454825,0.0,0.0,0.1401869158878505,0.252336448598131,0.0,0.0,0.3146417445482865,0.0093457943925233,0.0903426791277259,1.2840000000000005,0.936530532330462
23,85,5,3,5,7,1,4,9,2,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,True,0.97758,5,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0035587188612099,0.0,0.5871886120996442,0.4021352313167258,0.0071174377224199,1.124,0.0
23,86,5,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.37613,6,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.2941176470588232,0.0,0.0,0.1568627450980397,0.3686274509803923,0.0117647058823529,0.1686274509803918,1.0200000000000005,0.33485760628766315
23,87,5,3,6,7,2,4,8,1,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.7585,7,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962121212121212,0.0,0.0037878787878787,1.056,0.0034413375298348627
23,88,5,1,4,9,3,6,8,2,5,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.42991,8,6.0,False,15.12,Adolescent,3,0.0,0.0,0.4333333333333335,0.0,0.0,0.0,0.0,0.558333333333333,0.0,0.0083333333333333,0.9600000000000002,0.6260355251266714
23,89,5,2,6,9,1,5,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.57141,9,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5564202334630354,0.2373540856031127,0.0077821011673151,0.1984435797665368,1.0279999999999994,0.3107221506011576
23,90,5,3,5,9,1,4,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.49909,10,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4465240641711231,0.3716577540106952,0.176470588235294,0.0053475935828877,1.496,0.3348406971546093
23,91,5,2,6,8,1,4,9,3,5,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.55306,11,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.5458333333333334,0.0,0.0,0.4541666666666665,0.0,0.96,0.3008069454094524
23,92,5,1,5,7,2,6,8,3,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.47249,12,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678456591639872,0.0,0.0321543408360128,1.2440000000000002,0.02879246734424182
23,93,5,3,4,9,2,6,8,1,5,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.43067,13,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.36,-0.0
23,94,5,2,5,8,1,4,9,3,6,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.54998,14,6.0,False,15.12,Adolescent,3,0.0,0.2533692722371967,0.0,0.0,0.0,0.0,0.0,0.0080862533692722,0.5471698113207546,0.1913746630727764,1.484,0.3520885156659548
23,95,5,2,6,7,3,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.64389,15,6.0,False,15.12,Adolescent,3,0.3616438356164382,0.0,0.0,0.0027397260273972,0.0027397260273972,0.0,0.0164383561643838,0.317808219178082,0.2958904109589039,0.0027397260273972,1.4600000000000004,0.6811285845316553
23,96,5,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.49945,16,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1336898395721926,0.8609625668449197,0.0,0.0053475935828877,1.4959999999999996,0.11732051269329799
23,97,5,2,4,7,1,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.6569,17,6.0,False,15.12,Adolescent,3,0.0,0.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.1789473684210523,0.6631578947368423,0.0,1.14,0.5455560068876328
23,98,5,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.51988,18,6.0,False,15.12,Adolescent,3,0.0,0.1306532663316583,0.0,0.007537688442211,0.0,0.0,0.0,0.580402010050251,0.2814070351758795,0.0,1.5920000000000003,0.5629904451812353
23,99,5,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.43829,19,6.0,False,15.12,Adolescent,3,0.3297872340425531,0.0,0.0,0.0744680851063826,0.0,0.0,0.0,0.5886524822695038,0.0,0.0070921985815602,1.1279999999999997,0.7929968085926433
23,100,5,2,6,8,1,5,9,3,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.55785,20,6.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870370370370373,0.6944444444444441,0.0185185185185185,0.4319999999999999,0.3261055476524343
23,101,6,2,5,9,1,4,7,3,6,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.4937,1,9.0,False,15.12,Adolescent,3,0.0,0.3157894736842105,0.0,0.0032894736842105,0.0296052631578947,0.0,0.424342105263158,0.0,0.2236842105263156,0.0032894736842105,1.2159999999999995,0.7310862439013129
23,102,6,2,4,9,1,6,7,3,5,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.79802,2,9.0,False,15.12,Adolescent,3,0.1464019851116623,0.0,0.0,0.1488833746898261,0.0,0.0,0.6153846153846155,0.0,0.0,0.0893300248138958,1.6119999999999997,0.2581093323378111
23,103,6,3,6,8,2,5,9,1,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.53232,3,9.0,False,15.12,Adolescent,3,0.0,0.1943319838056676,0.0,0.0,0.0121457489878542,0.0,0.0,0.0,0.773279352226721,0.020242914979757,0.9880000000000004,0.5195154172362302
23,104,6,2,6,8,1,4,7,3,5,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.80995,4,9.0,False,15.12,Adolescent,3,0.1283582089552236,0.0,0.0,0.0,0.0,0.0,0.28955223880597,0.5820895522388063,0.0,0.0,1.3400000000000003,0.566521223390897
23,105,6,2,4,7,3,6,9,1,5,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,1.0885,5,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.1114754098360659,0.0,0.5377049180327869,0.0,0.0,0.1344262295081964,0.2163934426229506,1.2200000000000002,0.5492155644366975
23,106,6,1,5,9,2,6,8,3,4,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.51979,6,9.0,False,15.12,Adolescent,3,0.0,0.2798165137614678,0.0,0.0,0.0,0.0,0.0,0.7201834862385321,0.0,0.0,1.7440000000000002,0.539571552532814
23,107,6,1,6,8,2,5,7,3,4,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.62174,7,9.0,False,15.12,Adolescent,3,0.3308550185873605,0.0,0.0,0.0,0.0074349442379182,0.2639405204460969,0.3903345724907062,0.0,0.0,0.0074349442379182,1.0759999999999998,0.367418525680386
23,108,6,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.6617,8,9.0,False,15.12,Adolescent,3,0.0,0.172222222222222,0.0,0.0027777777777777,0.0,0.1500000000000001,0.0944444444444445,0.0,0.3833333333333335,0.197222222222222,1.4400000000000002,0.7376272156712892
23,109,6,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.3631,9,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0754189944134078,0.0,0.0,0.0,0.706703910614525,0.0,0.2178770949720671,0.0,1.4320000000000004,0.30220523162781265
23,110,6,1,4,7,2,5,9,3,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.68266,10,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0029411764705882,0.1411764705882353,0.35,0.2499999999999999,0.2470588235294116,0.0088235294117647,1.36,0.33001999208066257
23,111,6,1,6,7,2,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.51332,11,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873417721518988,0.0,0.0126582278481012,0.6320000000000001,0.0
23,112,6,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.51119,12,9.0,False,15.12,Adolescent,3,0.302777777777778,0.0,0.0,0.0,0.0027777777777777,0.0,0.1944444444444445,0.2416666666666664,0.1611111111111108,0.0972222222222222,1.4400000000000004,0.2677325555375286
23,113,6,2,6,8,1,5,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.49413,13,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0108108108108108,0.1729729729729736,0.8054054054054047,0.0,0.0108108108108108,0.7400000000000002,0.0
23,114,6,3,4,7,2,6,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.74065,14,9.0,False,15.12,Adolescent,3,0.4159292035398229,0.0,0.0,0.0,0.0,0.0,0.0,0.4542772861356932,0.1297935103244838,0.0,1.3560000000000003,0.5733447368429191
23,115,6,3,4,7,1,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.58698,15,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458445040214477,0.6487935656836461,0.0053619302949061,1.492,0.2554991429484707
23,116,6,3,6,7,2,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.50635,16,9.0,False,15.12,Adolescent,3,0.2412451361867705,0.0,0.0,0.0,0.0077821011673151,0.0739299610894941,0.0,0.4007782101167316,0.2723735408560308,0.0038910505836575,1.0280000000000005,0.6690892373427031
23,117,6,1,6,8,3,5,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.44913,17,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7320000000000002,0.0
23,118,6,3,5,8,2,6,9,1,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.5439,18,9.0,False,15.12,Adolescent,3,0.0,0.0,0.1011560693641619,0.0,0.144508670520231,0.0,0.0,0.1271676300578033,0.5809248554913297,0.046242774566474,1.3839999999999992,0.2871986472872553
23,119,6,1,5,9,3,6,8,2,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.63087,19,9.0,False,15.12,Adolescent,3,0.0,0.2145593869731802,0.0,0.0,0.0,0.0,0.0,0.5019157088122606,0.275862068965517,0.0076628352490421,1.044,0.3233808252127696
23,120,6,1,4,8,2,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.94911,20,9.0,False,15.12,Adolescent,3,0.0,0.0,0.0,0.0,0.002932551319648,0.1818181818181816,0.3255131964809385,0.0,0.1173020527859238,0.3724340175953078,1.3639999999999994,0.24438189083476586
23,121,7,3,6,7,1,4,9,2,5,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,False,1.1692,1,20.0,False,15.12,Adolescent,4,0.1864406779661015,0.0,0.0,0.0169491525423728,0.0028248587570621,0.2598870056497178,0.0,0.0,0.3587570621468926,0.1751412429378529,1.416,0.6827065624405979
23,122,7,1,5,7,2,4,8,3,6,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,0.0,0.0,0.0,False,0.74323,2,20.0,False,15.12,Adolescent,4,0.0,0.5435684647302905,0.0,0.0,0.0,0.0,0.3900414937759335,0.0207468879668049,0.0,0.0456431535269709,0.964,0.37480079911125824
23,123,7,3,5,7,1,4,8,2,6,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,0.0,0.0,1.0,False,0.74196,3,20.0,False,15.12,Adolescent,4,0.1243386243386244,0.0,0.0,0.0,0.0,0.0582010582010582,0.0,0.4074074074074071,0.2857142857142858,0.1243386243386244,1.512,0.5689382746941812
23,124,7,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,False,0.31608,4,20.0,False,15.12,Adolescent,4,0.0,0.0034246575342465,0.0,0.0,0.0,0.0,0.5171232876712331,0.0068493150684931,0.0,0.4726027397260272,1.1679999999999997,0.0
23,125,7,2,6,9,3,5,8,1,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,False,0.84328,5,20.0,False,15.12,Adolescent,4,0.0,0.2011494252873565,0.0,0.0,0.2385057471264367,0.1724137931034485,0.0,0.0,0.1666666666666661,0.2212643678160919,1.3919999999999992,0.8413253048761566
23,126,7,2,4,9,1,5,7,3,6,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,1.0,False,0.72278,6,20.0,False,15.12,Adolescent,4,0.4186046511627908,0.0,0.0,0.0,0.0,0.5271317829457365,0.0155038759689922,0.0,0.0,0.0387596899224805,0.5160000000000003,0.3906130180764994
23,127,7,3,4,9,1,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,1,1,0.0,0.0,0.0,False,0.43308,7,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.2326388888888888,0.0,0.0,0.2326388888888888,0.1493055555555557,0.0,0.3854166666666666,1.1519999999999997,0.2584564096682748
23,128,7,2,5,9,3,4,7,1,6,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,0.0,False,0.54308,8,20.0,False,15.12,Adolescent,4,0.0,0.0,0.1156462585034013,0.5544217687074829,0.0,0.0,0.3197278911564625,0.0,0.0,0.010204081632653,1.176000000000001,0.8565984642673866
23,129,7,1,4,8,2,5,9,3,6,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,False,0.53468,9,20.0,False,15.12,Adolescent,4,0.1545454545454546,0.0,0.0,0.5242424242424245,0.215151515151515,0.0878787878787879,0.0,0.0090909090909087,0.0,0.009090909090909,1.3199999999999996,0.6097379307364933
23,130,7,3,5,7,1,4,9,2,6,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,False,0.67658,10,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.5421245421245422,0.3919413919413918,0.0,0.0,0.0,0.0549450549450549,0.0109890109890109,1.092,0.4472366518064187
23,131,7,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,False,0.57175,11,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.2041666666666668,0.0,0.3624999999999999,0.0,0.0,0.4333333333333333,0.0,0.96,0.6251140220762095
23,132,7,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,False,0.56151,12,20.0,False,15.12,Adolescent,4,0.0,0.0,0.2030651340996165,0.5172413793103449,0.0,0.1340996168582376,0.0,0.0,0.1379310344827587,0.0076628352490421,1.044,0.8537706457945455
23,133,7,1,4,8,3,6,7,2,5,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,False,1.2245,13,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.458333333333334,0.0,0.0037878787878787,0.2878787878787879,0.2272727272727266,0.0,0.0227272727272727,1.0559999999999994,0.6319799843195391
23,134,7,1,6,7,2,4,9,3,5,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,False,0.5756,14,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.2359999999999999,0.0,0.316,0.1640000000000002,0.0,0.2760000000000004,0.0079999999999995,0.9999999999999992,0.6335954595581271
23,135,7,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,0.0,0.0,1.0,False,0.53465,15,20.0,False,15.12,Adolescent,4,0.3209876543209875,0.0,0.0,0.4506172839506172,0.0,0.0,0.0,0.0216049382716049,0.0,0.2067901234567902,1.2960000000000005,0.7343902571831216
23,136,7,1,4,7,3,6,9,2,5,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,False,1.1809,16,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.984126984126984,0.0079365079365079,0.504,0.0
23,137,7,3,4,8,1,5,7,2,6,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,False,0.4197,17,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0028653295128939,0.0,0.997134670487106,0.0,0.0,0.0,1.3960000000000008,0.017875215042869576
23,138,7,1,6,9,3,5,7,2,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,False,0.42565,18,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.008000000000001,-0.0
23,139,7,1,6,9,3,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,False,0.53621,19,20.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0,0.4156862745098038,0.2823529411764704,0.3019607843137257,0.0,0.0,1.02,0.3250125693645517
23,140,7,2,6,8,3,5,9,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,False,0.87998,20,20.0,False,15.12,Adolescent,4,0.2904191616766468,0.0,0.0,0.0,0.2215568862275447,0.0,0.4011976047904191,0.0808383233532934,0.0,0.0059880239520958,1.336,0.6603760278786908
23,141,8,3,6,9,1,4,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,0.0,0.0,0.0,False,1.3121,1,19.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.1192982456140347,0.217543859649123,0.0,0.0105263157894736,0.4421052631578948,0.0,0.2105263157894735,1.1399999999999997,0.6305055095353711
23,142,8,1,5,9,2,4,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,7,0.0,0.0,0.0,False,0.68657,2,19.0,False,15.12,Adolescent,4,0.2809917355371899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190082644628101,0.0,0.968,0.0
23,143,8,2,4,7,3,5,8,1,6,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,False,0.71793,3,19.0,False,15.12,Adolescent,4,0.7578475336322865,0.0,0.0,0.0,0.0,0.0,0.0,0.0717488789237673,0.1704035874439461,0.0,0.8920000000000008,0.0
23,144,8,3,6,8,1,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,False,0.66045,4,19.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016,0.0
23,145,8,3,5,8,1,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,0.0,0.0,0.0,False,0.57952,5,19.0,False,15.12,Adolescent,4,0.0,0.0,0.0,0.0,0.0,0.0,0.9907407407407408,0.0,0.0,0.0092592592592592,0.4320000000000003,0.0
