,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10
79,23,80,4,2,4,7,1,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.83539,20,False,15.12,2,0.15306122448979578,0.0,0.07709750566893427,0.05215419501133785,0.005668934240362813,0.15306122448979595,0.14285714285714282,0.14172335600907032,0.05102040816326526,0.223356009070295
80,23,81,5,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,8,,,0.0,True,,1.2872,1,False,15.12,3,0.06004140786749488,0.04554865424430637,0.1262939958592133,0.0,0.23188405797101455,0.02898550724637676,0.16563146997929606,0.062111801242236024,0.1842650103519668,0.09523809523809518
81,23,82,5,3,5,8,2,4,7,1,6,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,8,,,0.0,True,,0.67802,2,False,15.12,3,0.0,0.15021459227467818,0.0,0.11373390557939898,0.0,0.0,0.663090128755365,0.06974248927038627,0.0,0.0032188841201716742
82,23,83,5,1,6,9,2,4,7,3,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,3,8,,,0.0,True,,0.63642,3,False,15.12,3,0.0,0.19426048565121412,0.0,0.17770419426048567,0.0,0.0,0.5298013245033112,0.0,0.03532008830022071,0.06291390728476826
83,23,84,5,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.48221,4,False,15.12,3,0.07673267326732662,0.0,0.0,0.055693069306930715,0.1732673267326733,0.0,0.0,0.5829207920792079,0.07549504950495049,0.035891089108910916
84,23,85,5,3,5,7,1,4,9,2,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,8,,,0.0,True,,0.97758,5,False,15.12,3,0.058603491271820435,0.0,0.056109725685785546,0.0748129675810474,0.04987531172069823,0.0012468827930174568,0.35910224438902744,0.2057356608478804,0.1433915211970075,0.05112219451371569
85,23,86,5,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.37613,6,False,15.12,3,0.062424969987995176,0.0,0.0,0.09003601440576225,0.0,0.0,0.048019207683073405,0.6554621848739497,0.0036014405762304926,0.1404561824729891
86,23,87,5,3,6,7,2,4,8,1,5,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.7585,7,False,15.12,3,0.0,0.14832535885167464,0.0,0.0,0.0,0.0,0.08014354066985648,0.7703349282296651,0.0,0.001196172248803828
87,23,88,5,1,4,9,3,6,8,2,5,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.42991,8,False,15.12,3,0.0,0.0,0.12545235223160442,0.0,0.0,0.0,0.0,0.8721351025331724,0.0,0.0024125452352231603
88,23,89,5,2,6,9,1,5,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.57141,9,False,15.12,3,0.0,0.0,0.5012048192771085,0.0,0.0,0.0,0.28192771084337354,0.09277108433734933,0.04096385542168679,0.08313253012048184
89,23,90,5,3,5,9,1,4,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.49909,10,False,15.12,3,0.0,0.3280182232346241,0.0,0.0,0.0,0.0,0.2619589977220957,0.2425968109339408,0.0751708428246013,0.09225512528473802
90,23,91,5,2,6,8,1,4,9,3,5,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.55306,11,False,15.12,3,0.0,0.0,0.0,0.0,0.0,0.1792065663474692,0.0,0.5841313269493843,0.23666210670314633,0.0
91,23,92,5,1,5,7,2,6,8,3,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.47249,12,False,15.12,3,0.0,0.12690951821386603,0.0,0.0,0.0,0.3501762632197415,0.0,0.5111633372502938,0.0,0.011750881316098707
92,23,93,5,3,4,9,2,6,8,1,5,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.43067,13,False,15.12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642180094786731,0.08886255924170618,0.14691943127962082
93,23,94,5,2,5,8,1,4,9,3,6,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.54998,14,False,15.12,3,0.0,0.2330654420206659,0.0,0.0,0.07692307692307694,0.0,0.0,0.25487944890929964,0.29506314580941445,0.1400688863375431
94,23,95,5,2,6,7,3,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.64389,15,False,15.12,3,0.16479400749063672,0.0,0.0,0.001248439450686642,0.16479400749063666,0.0,0.007490636704119975,0.37578027465667924,0.2284644194756554,0.0574282147315855
95,23,96,5,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.49945,16,False,15.12,3,0.13901869158878516,0.0,0.0,0.0,0.0,0.03504672897196257,0.1261682242990655,0.5934579439252337,0.04906542056074763,0.05724299065420566
96,23,97,5,2,4,7,1,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.6569,17,False,15.12,3,0.0,0.0,0.06901615271659328,0.0,0.0,0.0,0.0,0.5374449339207047,0.3817914831130691,0.011747430249632892
97,23,98,5,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.51988,18,False,15.12,3,0.0,0.27694235588972427,0.0,0.003759398496240601,0.0,0.0,0.0,0.44235588972431067,0.2255639097744362,0.05137844611528821
98,23,99,5,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.43829,19,False,15.12,3,0.11772151898734176,0.0,0.0,0.027848101265822666,0.0,0.0,0.0,0.7227848101265824,0.0,0.13164556962025317
99,23,100,5,2,6,8,1,5,9,3,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.55785,20,False,15.12,3,0.0,0.04970414201183429,0.0,0.0,0.0,0.0,0.0,0.791715976331361,0.15147928994082835,0.007100591715976332
100,23,101,6,2,5,9,1,4,7,3,6,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,1.4937,1,False,15.12,3,0.0,0.21118012422360244,0.0,0.0012422360248447205,0.011180124223602483,0.0,0.21863354037267077,0.0,0.5552795031055902,0.002484472049689378
101,23,102,6,2,4,9,1,6,7,3,5,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.79802,2,False,15.12,3,0.1990846681922196,0.0,0.0,0.06864988558352396,0.0,0.0,0.6910755148741421,0.0,0.0,0.04118993135011445
102,23,103,6,3,6,8,2,5,9,1,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,,,1.0,True,,0.53232,3,False,15.12,3,0.0,0.06408544726301725,0.0,0.0,0.004005340453938584,0.0,0.24966622162883836,0.048064085447263004,0.6208277703604808,0.013351134846461948
103,23,104,6,2,6,8,1,4,7,3,5,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,3,9,,,0.0,True,,0.80995,4,False,15.12,3,0.11887254901960774,0.06495098039215685,0.0,0.0,0.0,0.0,0.5747549019607843,0.23897058823529432,0.0,0.0024509803921568627
104,23,105,6,2,4,7,3,6,9,1,5,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,9,,,1.0,True,,1.0885,5,False,15.12,3,0.0,0.0,0.6132404181184669,0.03948896631823475,0.0,0.1904761904761905,0.02903600464576074,0.0,0.04994192799070839,0.0778164924506387
105,23,106,6,1,5,9,2,6,8,3,4,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,9,,,0.0,True,,0.51979,6,False,15.12,3,0.0,0.24056094929881333,0.0,0.0,0.030204962243797196,0.23085221143473575,0.0,0.4444444444444445,0.0,0.053937432578209245
106,23,107,6,1,6,8,2,5,7,3,4,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,3,9,,,0.0,True,,0.62174,7,False,15.12,3,0.26013986013986007,0.0,0.0,0.0,0.002797202797202797,0.10349650349650358,0.19300699300699295,0.4377622377622379,0.0,0.002797202797202797
107,23,108,6,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,3,9,,,0.0,True,,0.6617,8,False,15.12,3,0.08636363636363635,0.31590909090909075,0.0,0.0011363636363636363,0.0,0.06136363636363641,0.21249999999999997,0.0,0.20568181818181827,0.11704545454545451
108,23,109,6,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,,1.3631,9,False,15.12,3,0.0,0.0,0.3050647820965843,0.010600706713780916,0.0,0.0,0.4982332155477031,0.0,0.0918727915194347,0.09422850412249702
109,23,110,6,1,4,7,2,5,9,3,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.68266,10,False,15.12,3,0.0,0.0,0.0,0.0,0.0011904761904761904,0.05714285714285716,0.18928571428571428,0.6011904761904762,0.10476190476190467,0.04642857142857143
110,23,111,6,1,6,7,2,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.51332,11,False,15.12,3,0.0012642225031605564,0.0,0.0,0.0,0.0012642225031605564,0.0,0.7307206068268015,0.2300884955752213,0.0,0.03666245259165607
111,23,112,6,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.51119,12,False,15.12,3,0.12302483069977438,0.0,0.0,0.12302483069977427,0.001128668171557562,0.0,0.11851015801354407,0.5056433408577877,0.06546275395033851,0.0632054176072235
112,23,113,6,2,6,8,1,5,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.49413,13,False,15.12,3,0.0,0.0,0.0,0.0,0.0,0.002317497103128621,0.03823870220162239,0.22479721900347613,0.7323290845886443,0.002317497103128621
113,23,114,6,3,4,7,2,6,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,,,1.0,True,,0.74065,14,False,15.12,3,0.1649122807017544,0.0,0.0,0.059649122807017514,0.0,0.01871345029239766,0.0,0.2233918128654971,0.49941520467836265,0.0339181286549707
114,23,115,6,3,4,7,1,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.58698,15,False,15.12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941747572815534,0.7548543689320389,0.05097087378640773
115,23,116,6,3,6,7,2,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.50635,16,False,15.12,3,0.08587257617728537,0.0,0.0,0.0,0.0027700831024930744,0.026315789473684206,0.0,0.18282548476454308,0.7008310249307477,0.0013850415512465372
116,23,117,6,1,6,8,3,5,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,9,,,1.0,True,,0.44913,17,False,15.12,3,0.0,0.0,0.1688622754491018,0.0,0.0,0.0,0.7017964071856287,0.0802395209580838,0.0,0.04910179640718565
117,23,118,6,3,5,8,2,6,9,1,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.5439,18,False,15.12,3,0.0,0.0,0.14906103286384983,0.0,0.16784037558685444,0.0,0.0,0.3661971830985915,0.2946009389671362,0.02230046948356808
118,23,119,6,1,5,9,3,6,8,2,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.63087,19,False,15.12,3,0.0,0.06153846153846159,0.0,0.0,0.0,0.0,0.6725274725274725,0.18461538461538463,0.07912087912087906,0.002197802197802198
119,23,120,6,1,4,8,2,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,,0.94911,20,False,15.12,3,0.0,0.0,0.13451086956521743,0.0,0.0013586956521739132,0.08423913043478252,0.3315217391304348,0.023097826086956527,0.19021739130434784,0.23505434782608686
120,23,121,7,3,6,7,1,4,9,2,5,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,,,1.0,True,,1.1692,1,False,15.12,4,0.19420989143546433,0.049457177322074816,0.0,0.015681544028950545,0.0012062726176115804,0.17370325693606764,0.0,0.0012062726176115804,0.38841978287092876,0.17611580217129064
121,23,122,7,1,5,7,2,4,8,3,6,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,,,0.0,True,,0.74323,2,False,15.12,4,0.0,0.2827225130890053,0.0,0.3089005235602095,0.06282722513089006,0.0,0.12303664921465966,0.07329842931937171,0.0,0.14921465968586387
122,23,123,7,3,5,7,1,4,8,2,6,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,,,1.0,True,,0.74196,3,False,15.12,4,0.12677725118483418,0.03436018957345972,0.03554502369668244,0.0,0.0,0.026066350710900476,0.0,0.3554502369668245,0.13625592417061613,0.28554502369668255
123,23,124,7,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,1,,,0.0,True,,0.31608,4,False,15.12,4,0.0,0.001240694789081886,0.0,0.0,0.0,0.0,0.26674937965260553,0.002481389578163772,0.2791563275434243,0.4503722084367245
124,23,125,7,2,6,9,3,5,8,1,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,1,,,0.0,True,,0.84328,5,False,15.12,4,0.0,0.14120370370370378,0.0,0.0,0.10069444444444439,0.3622685185185187,0.0,0.056712962962962986,0.222222222222222,0.11689814814814814
125,23,126,7,2,4,9,1,5,7,3,6,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,,,1.0,True,,0.72278,6,False,15.12,4,0.18037974683544314,0.0,0.0,0.0,0.16930379746835444,0.10759493670886085,0.4715189873417721,0.0,0.0,0.07120253164556958
126,23,127,7,3,4,9,1,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,1,1,,,0.0,True,,0.43308,7,False,15.12,4,0.0,0.08816120906801009,0.0,0.08438287153652388,0.0,0.41183879093199,0.08438287153652388,0.11586901763224186,0.0,0.21536523929471027
127,23,128,7,2,5,9,3,4,7,1,6,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1,1,,,0.0,True,,0.54308,8,False,15.12,4,0.0,0.0,0.18621523579201932,0.3530834340991536,0.0,0.0,0.39056831922611845,0.0,0.0,0.07013301088270857
128,23,129,7,1,4,8,2,5,9,3,6,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,,,1.0,True,,0.53468,9,False,15.12,4,0.13278495887191544,0.0,0.0,0.5358401880141013,0.10575793184488833,0.03407755581668629,0.0,0.13748531139835476,0.0,0.05405405405405403
129,23,130,7,3,5,7,1,4,9,2,6,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,,,1.0,True,,0.67658,10,False,15.12,4,0.07210401891252953,0.0,0.0,0.4408983451536644,0.12647754137115838,0.12411347517730496,0.0,0.0,0.17494089834515372,0.06146572104018911
130,23,131,7,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,1,,,0.0,True,,0.57175,11,False,15.12,4,0.0,0.0,0.1524777636594663,0.06226175349428211,0.0,0.21092757306226168,0.0,0.013977128335451047,0.5438373570520966,0.016518424396442154
131,23,132,7,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,1,,,0.0,True,,0.56151,12,False,15.12,4,0.0,0.0,0.17279411764705865,0.3394607843137255,0.0,0.12254901960784317,0.0,0.0,0.3615196078431373,0.003676470588235294
132,23,133,7,1,4,8,3,6,7,2,5,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,,,1.0,True,,1.2245,13,False,15.12,4,0.12611464968152863,0.0,0.0,0.5707006369426755,0.0,0.0012738853503184715,0.09681528662420377,0.19745222929936282,0.0,0.007643312101910829
133,23,134,7,1,6,7,2,4,9,3,5,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,1,,,0.0,True,,0.5756,14,False,15.12,4,0.0,0.12004405286343617,0.0,0.08259911894273117,0.0,0.08700440528634358,0.04515418502202647,0.0,0.5947136563876655,0.07048458149779724
134,23,135,7,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,1,,,1.0,True,,0.53465,15,False,15.12,4,0.3133414932680537,0.0,0.0,0.178702570379437,0.0,0.0,0.0,0.23500611995104037,0.07833537331701346,0.19461444308445544
135,23,136,7,1,4,7,3,6,9,2,5,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,,,1.0,True,,1.1809,16,False,15.12,4,0.06971428571428566,0.0,0.0,0.08,0.0,0.04228571428571428,0.5245714285714287,0.0,0.19999999999999998,0.08342857142857142
136,23,137,7,3,4,8,1,5,7,2,6,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,,,1.0,True,,0.4197,17,False,15.12,4,0.10083036773428228,0.0,0.0,0.0,0.0011862396204033211,0.0,0.7864768683274023,0.0,0.0,0.11150652431791212
137,23,138,7,1,6,9,3,5,7,2,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,1,,,0.0,True,,0.42565,18,False,15.12,4,0.0,0.0,0.0,0.0,0.06438896189224708,0.0,0.6754270696452038,0.0,0.0,0.26018396846254904
138,23,139,7,1,6,9,3,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,,,0.0,True,,0.53621,19,False,15.12,4,0.0,0.06951219512195128,0.0,0.0,0.0024390243902439024,0.1292682926829268,0.6378048780487803,0.16097560975609762,0.0,0.0
139,23,140,7,2,6,8,3,5,9,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,,,1.0,True,,0.87998,20,False,15.12,4,0.11358313817330216,0.0,0.0,0.20491803278688522,0.14519906323185008,0.08548009367681499,0.41686182669789223,0.03161592505854801,0.0,0.00234192037470726
140,23,141,8,3,6,9,1,4,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,1.3121,1,False,15.12,4,0.0,0.04723346828609984,0.0,0.11336032388663954,0.23346828609986514,0.2267206477732794,0.0863697705802969,0.20242914979757085,0.0,0.09041835357624824
141,23,142,8,1,5,9,2,4,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.68657,2,False,15.12,4,0.23734939759036133,0.0,0.0,0.1987951807228915,0.2951807228915663,0.0,0.0,0.0,0.26746987951807233,0.0012048192771084037
142,23,143,8,2,4,7,3,5,8,1,6,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.71793,3,False,15.12,4,0.568019093078759,0.0,0.0,0.0,0.14558472553699278,0.0,0.0,0.020286396181384395,0.2100238663484487,0.05608591885441521
143,23,144,8,3,6,8,1,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.66045,4,False,15.12,4,0.0011890606420927468,0.802615933412604,0.008323424494649227,0.0,0.0,0.0,0.0,0.0,0.07966706302021404,0.10820451843043993
144,23,145,8,3,5,8,1,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,0.57952,5,False,15.12,4,0.6630170316301703,0.0,0.0,0.0,0.0,0.0,0.2506082725060828,0.0,0.08394160583941605,0.0024330900243309003
145,23,146,8,1,4,8,2,5,9,3,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,0.57008,6,False,15.12,4,0.0,0.07175925925925924,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.7824074074074073,0.14467592592592593
146,23,147,8,2,6,9,1,4,7,3,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.5926,7,False,15.12,4,0.018970189701897018,0.0,0.0,0.0,0.0,0.0,0.7818428184281844,0.0,0.0,0.19918699186991856
147,23,148,8,2,6,8,1,4,7,3,5,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,3,7,,,1.0,True,,0.49486,8,False,15.12,4,0.0,0.40068886337543064,0.0,0.0,0.0,0.0,0.285878300803674,0.2433983926521239,0.0,0.0700344431687715
148,23,149,8,2,5,7,3,4,9,1,6,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.7969,9,False,15.12,4,0.0,0.0,0.5685997171145685,0.002828854314002829,0.0,0.0,0.17256011315417258,0.0,0.23338048090523345,0.02263083451202263
149,23,150,8,1,6,8,2,5,7,3,4,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.69991,10,False,15.12,4,0.0,0.47261904761904766,0.0,0.0,0.0,0.0,0.34166666666666673,0.06547619047619044,0.0,0.1202380952380952
150,23,151,8,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.74739,11,False,15.12,4,0.051582649472450205,0.09613130128956618,0.0,0.060961313012895695,0.0,0.0,0.0,0.22039859320046898,0.5064478311840563,0.06447831184056269
151,23,152,8,3,6,9,2,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.57721,12,False,15.12,4,0.08136482939632547,0.0,0.0,0.13123359580052485,0.0,0.0,0.18766404199475056,0.4790026246719161,0.048556430446194204,0.07217847769028876
152,23,153,8,2,5,8,1,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,7,,,0.0,True,,1.1447,13,False,15.12,4,0.3337484433374843,0.0,0.0,0.3437110834371108,0.0,0.0,0.14943960149439606,0.12577833125778332,0.0,0.047322540473225365
153,23,154,8,3,6,7,2,5,8,1,4,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,7,,,0.0,True,,1.1593,14,False,15.12,4,0.17437252311756932,0.0,0.0,0.515191545574637,0.12153236459709381,0.0,0.0013210039630118893,0.10832232496697483,0.005284015852047458,0.07397622192866586
154,23,155,8,2,4,9,1,6,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.46203,15,False,15.12,4,0.0,0.49239766081871345,0.0,0.21637426900584805,0.0,0.0,0.0654970760233918,0.0,0.005847953216374269,0.21988304093567243
155,23,156,8,2,5,8,3,6,7,1,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.56348,16,False,15.12,4,0.0,0.5138282387190682,0.0,0.0,0.0,0.0,0.19505094614264926,0.15138282387190694,0.08151382823871915,0.058224163027656414
156,23,157,8,2,4,9,1,6,8,3,5,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,,1.0194,17,False,15.12,4,0.1504854368932039,0.03883495145631068,0.0,0.0,0.0,0.33859223300970864,0.0,0.36165048543689315,0.059466019417475736,0.050970873786407765
157,23,158,8,2,4,7,1,5,9,3,6,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,True,,0.98516,18,False,15.12,4,0.0,0.2691326530612244,0.0,0.08290816326530617,0.042091836734693876,0.0,0.520408163265306,0.0,0.06632653061224489,0.019132653061224487
158,23,159,8,2,6,7,1,4,8,3,5,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.49678,19,False,15.12,4,0.0,0.0,0.0,0.11684210526315789,0.06947368421052628,0.508421052631579,0.22421052631578947,0.07578947368421057,0.0,0.005263157894736842
159,23,160,8,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.79167,20,False,15.12,4,0.0,0.10340479192938204,0.0,0.07187894073139982,0.13619167717528372,0.05926860025220685,0.07566204287515761,0.0,0.403530895334174,0.1500630517023959
160,23,161,9,1,4,9,3,5,7,2,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.57781,1,False,15.12,5,0.0,0.0,0.18994413407821226,0.09050279329608944,0.07709497206703925,0.0,0.3854748603351954,0.0,0.0,0.2569832402234635
161,23,162,9,2,5,7,3,6,9,1,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.59987,2,False,15.12,5,0.003496503496503496,0.0,0.11655011655011663,0.004662004662004662,0.0,0.40093240093240085,0.0,0.002331002331002331,0.2668997668997668,0.2051282051282051
